Timestamp,MMS de 20 dias,BB Superior,BB Inferior,IFR,MME_1,MME_2,Sinal_Compra,Sinal_Venda
1558142400,,,,,7323.26,7323.26,,
1558142460,,,,,7324.836666666667,7324.311111111111,7327.99,
1558142520,,,,,7323.001111111112,7323.204197530864,,7319.33
1558142580,,,,,7320.057407407408,7321.196598079561,,
1558142640,,,,,7322.331604938273,7322.459576284104,,
1558142700,,,,,7319.2177366255155,7320.355225998747,,
1558142760,,,,,7318.465157750345,7319.600731332359,,
1558142820,,,,,7314.763438500229,7316.8805688140565,,
1558142880,,,,,7304.7589590001535,7309.740442410933,,
1558142940,,,,,7300.702639333436,7305.929232986281,,
1558143000,,,,,7296.038426222291,7301.658292322663,,
1558143060,,,,,7290.768950814861,7296.896449584294,,
1558143120,,,,,7289.929300543241,7294.97501634334,,
1558143180,,,,,7289.949533695495,7293.8672349337085,,
1558143240,,,,40.40237467018448,7293.293022463664,7295.225627170662,,
1558143300,,,,38.46415801123828,7295.82534830911,7296.484376688293,,
1558143360,,,,37.38518824989688,7293.496898872741,7294.785626313117,,
1558143420,,,,41.1435726210351,7293.314599248495,7294.377709354646,,
1558143480,,,,31.420718089675518,7290.083066165664,7291.987107275836,,
1558143540,7300.666499999999,7333.9294398801985,7267.4035601198,33.08610709117258,7285.252044110443,7288.343305658984,,
1558143600,7297.8025,7332.698276173299,7262.906723826701,28.06368330464727,7278.828029406963,7283.37368217921,,
1558143660,7294.241499999999,7330.668539277524,7257.814460722474,28.158190139021215,7271.475352937976,7277.461752806052,,
1558143720,7291.6415,7327.951596189121,7255.331403810878,41.605628373168834,7270.093568625318,7275.2102521824845,,
1558143780,7289.475999999998,7325.291489974384,7253.660510025612,39.074912016088234,7270.349045750212,7274.243529475265,,
1558143840,7286.409499999997,7319.107110068786,7253.711889931208,39.300161812297716,7268.7493638334745,7272.311634036318,,
1558143900,7283.2599999999975,7317.2851510689225,7249.2348489310725,35.99814729041229,7262.499575888984,7267.353493139359,,
1558143960,7279.964999999998,7312.998113529814,7246.931886470183,31.587285869888092,7258.6863839259895,7263.7327168861675,,
1558144020,7277.3099999999995,7309.599534886056,7245.020465113943,32.5622254758419,7257.210922617327,7261.627668689242,,
1558144080,7276.350499999999,7308.848962781458,7243.852037218539,33.413646877409704,7259.993948411552,7262.501520091632,,
1558144140,7275.441499999999,7307.031743180616,7243.851256819382,38.14682184422518,7264.799298941035,7265.147848960159,,
1558144200,7275.0575,7306.255275139971,7243.859724860029,45.29586650043127,7269.5428659606905,7268.232771413456,7279.03,
1558144260,7275.197999999999,7306.518923962978,7243.877076037021,45.243352212729185,7274.041910640461,7271.52326665491,,
1558144320,7274.533,7305.24597898112,7243.820021018881,45.78839988341581,7274.344607093641,7272.284762953818,,
1558144380,7273.998000000001,7303.940398455422,7244.055601544581,51.8641676743248,7275.99307139576,7273.841482297415,,
1558144440,7273.110500000001,7300.775974189056,7245.4450258109455,58.7771416225561,7278.072047597174,7275.705597342434,,
1558144500,7272.238500000001,7297.182836579042,7247.294163420961,65.7720501300542,7279.864698398116,7277.426575710782,,
1558144560,7271.980500000001,7296.300781746118,7247.660218253883,61.01010101010126,7281.1364655987445,7278.8162255528305,,
1558144620,7270.7985,7293.036356082769,7248.560643917231,49.089199670937084,7277.194310399163,7276.703730985535,,
1558144680,7270.466,7292.086974611658,7248.845025388343,56.53019213174749,7277.11954026611,7276.762901877638,,
1558144740,7270.2165,7291.703258002867,7248.729741997134,63.16125734730406,7274.946360177408,7275.393368127052,,7270.6
1558144800,7270.8685,7292.6039198196595,7249.13308018034,66.32796075683255,7276.304240118273,7276.19928632104,7279.02,
1558144860,7272.239500000001,7293.687783430272,7250.791216569729,67.08528370818567,7278.932826745515,7277.97500047192,,
1558144920,7272.821000000001,7294.339345563484,7251.3026544365175,58.21884200196262,7278.9418844970105,7278.193889255937,,
1558144980,7273.495000000001,7295.591403613068,7251.398596386934,56.36130685458064,7280.741256331341,7279.559691643507,,
1558145040,7274.790000000003,7297.93672194593,7251.643278054075,57.710454432580214,7284.310837554227,7282.201982389394,,
1558145100,7277.795500000002,7302.915040286608,7252.675959713396,64.21893055993282,7292.9105583694845,7288.40376408064,,
1558145160,7280.082500000001,7303.202258580963,7256.96274141904,60.880390399363,7294.20703891299,7290.269594284942,,
1558145220,7282.577500000001,7304.7130126674865,7260.441987332516,62.02262399690635,7297.52469260866,7293.35635111051,,
1558145280,7284.729500000001,7308.225804278261,7261.233195721741,62.56551987039035,7301.216461739107,7296.743828641508,,
1558145340,7286.536000000002,7312.151716721531,7260.920283278473,62.820634169427684,7304.324307826072,7299.809644498951,,
1558145400,7287.981000000002,7315.034110259942,7260.927889740061,61.22373414792219,7305.526205217382,7301.614167943628,,
1558145460,7289.2255000000005,7317.580244131036,7260.870755868965,70.61712577407702,7306.327470144922,7303.0176861783775,,
1558145520,7291.422500000001,7321.853149974892,7260.991850025109,71.61716171617226,7310.514980096616,7306.544867027627,,
1558145580,7293.35,7325.38615654718,7261.313843452821,75.77477084242744,7312.956653397744,7309.054896577043,,
1558145640,7294.787999999999,7327.300851289096,7262.275148710902,67.74730764960592,7312.301102265163,7309.484919559923,,
1558145700,7296.0284999999985,7328.6130422021815,7263.4439577978155,63.73388109095121,7310.954068176776,7309.212715213273,,
1558145760,7296.844499999999,7328.940717501354,7264.748282498645,61.603794396646926,7307.302712117851,7307.16544516588,,
1558145820,7298.9,7328.759100702069,7269.04089929793,63.6259143155696,7308.341808078568,7307.888679573462,,
1558145880,7300.079,7328.0975456626875,7272.060454337312,54.62116595571828,7305.7445387190455,7306.25786189047,,7300.55
1558145940,7302.0199999999995,7326.608521070216,7277.431478929783,49.61091688282418,7306.969692479364,7306.960559248144,7309.42,
1558146000,7303.8675,7326.667155468298,7281.067844531703,61.70186790379691,7309.969794986244,7308.962657193001,,
1558146060,7305.6044999999995,7327.361516508882,7283.847483491117,59.527802864146814,7312.95652999083,7311.177622261223,,
1558146120,7307.454000000001,7325.67592941426,7289.232070585741,54.832347140039076,7313.95435332722,7312.238150647618,,
1558146180,7309.436500000001,7325.579023477134,7293.2939765228675,58.18624467437598,7317.299568884814,7314.849672725925,,
1558146240,7311.263000000001,7327.100232746029,7295.4257672539725,62.00167604453437,7320.859712589877,7317.767523231275,,
1558146300,7312.030500000001,7329.074279510403,7294.986720489598,60.18593840790222,7322.393141726585,7319.476962513214,,
1558146360,7313.423000000001,7329.763663002695,7297.082336997307,53.79446640316157,7323.145427817724,7320.626526399166,,
1558146420,7314.327,7330.509667921323,7298.1443320786775,52.847527828112625,7322.84361854515,7320.985076088241,,
1558146480,7314.147,7330.674300667913,7297.619699332087,46.583000570450764,7316.895745696767,7317.4328369575205,,7305.0
1558146540,7314.133,7330.673634621543,7297.592365378457,51.10889332446218,7314.683830464512,7315.838873189183,,
1558146600,7313.9095,7330.917247429649,7296.90175257035,51.949954914337255,7310.942553643008,7313.088012480475,,
1558146660,7313.8865000000005,7330.929502299115,7296.8434977008865,48.20799416838792,7309.785035762006,7311.839565262592,,
1558146720,7312.5285,7332.042035680037,7293.014964319964,44.998865955998816,7303.766690508004,7307.370772982016,,
1558146780,7311.104000000001,7332.999169762909,7289.208830237093,37.71575468233592,7298.961127005337,7303.366156763791,,
1558146840,7310.102000000002,7333.780697154757,7286.423302845246,33.69820172009349,7296.290751336892,7300.607010816281,,
1558146900,7309.263500000001,7334.361980788566,7284.165019211436,31.53928955866482,7294.690500891262,7298.581008412662,,
1558146960,7308.820500000002,7334.900979068077,7282.740020931927,32.69633142697731,7293.507000594175,7296.927450987626,,
1558147020,7307.448500000001,7335.949412099891,7278.947587900112,21.44548113076138,7289.998000396117,7293.82801743482,,
1558147080,7306.616000000002,7336.883286074493,7276.34871392551,17.937154495199252,7287.965333597412,7291.621791338193,,
1558147140,7305.1990000000005,7337.498854912487,7272.899145087514,17.859212050984837,7285.670222398275,7289.279171040816,,
1558147200,7303.594,7336.817245761766,7270.370754238234,21.289777527457048,7285.070148265517,7288.077133031747,,
1558147260,7302.612000000001,7335.079049920276,7270.144950079726,36.34416279900043,7289.810098843678,7290.568881246914,,
1558147320,7301.859000000001,7333.71638674979,7270.001613250212,46.995174733148374,7293.503399229119,7292.862463192045,7300.89,
1558147380,7300.558000000002,7330.688359999237,7270.427640000767,40.696442089326325,7294.992266152747,7293.99747137159,,
1558147440,7299.366500000001,7326.684418757888,7272.048581242114,50.52728106373194,7298.044844101832,7296.25358884457,,
1558147500,7298.029,7322.431581312972,7273.6264186870285,43.44899790607211,7298.266562734554,7296.7994579902215,,
1558147560,7296.795000000001,7317.787194539361,7275.802805460641,57.865597556320125,7298.83437515637,7297.504022881283,,
1558147620,7295.824500000001,7313.376401351478,7278.272598648523,62.75066212637144,7300.166250104247,7298.687573352109,,
1558147680,7295.724500000001,7313.077957989979,7278.371042010023,61.714952362434694,7301.110833402832,7299.645890384973,,
1558147740,7295.7115,7313.019439492415,7278.403560507586,65.98721713594784,7304.0738889352215,7301.946803632757,,
1558147800,7295.978000000001,7313.940065992982,7278.0159340070195,65.02127659574438,7305.645925956815,7303.467513936589,,
1558147860,7296.1190000000015,7314.500282126964,7277.737717873039,76.21424457669495,7307.193950637877,7304.983621950681,,
1558147920,7297.047000000001,7316.346413789828,7277.747586210175,75.78659370725109,7308.225967091918,7306.162817072752,,
1558147980,7297.889500000002,7317.245214483257,7278.533785516747,73.95118230358513,7307.550644727946,7306.171079945474,,
1558148040,7298.477500000001,7317.659307033021,7279.295692966981,67.72675950319942,7305.937096485298,7305.401951068702,,
1558148100,7298.863500000001,7317.761868935453,7279.9651310645495,49.90295972828733,7303.694730990199,7304.025961942323,,7299.21
1558148160,7299.442,7318.05102169434,7280.83297830566,52.110389610389326,7303.3664873268,7303.73352595514,,
1558148220,7300.398499999998,7317.336327207929,7283.460672792068,55.073529411764085,7302.947658217867,7303.372742409553,,
1558148280,7301.335999999998,7316.400898762892,7286.271101237105,47.866894197952206,7302.848438811911,7303.212132985208,,
1558148340,7302.731999999999,7314.762427388804,7290.701572611194,64.26393124480148,7304.8989592079415,7304.498325655162,7309.0,
1558148400,7303.9884999999995,7312.441591057151,7295.535408942848,62.97041080149331,7306.265972805295,7305.498697731793,,
1558148460,7304.923999999999,7315.144238744736,7294.703761255262,68.52258852258828,7310.17731520353,7308.276764902506,,
1558148520,7305.5679999999975,7316.326956317971,7294.809043682024,61.964007998223046,7311.374876802354,7309.49748381306,,
1558148580,7306.719499999997,7318.891382136146,7294.547617863849,62.15738284703808,7314.5832512015695,7312.053598521269,,
1558148640,7307.511999999998,7320.974955959123,7294.049044040873,62.44725738396635,7316.38883413438,7313.819465516543,,
1558148700,7308.869499999998,7323.970987518207,7293.768012481789,65.76230006074093,7319.5458894229205,7316.4951398462,,
1558148760,7309.757999999997,7324.745411700259,7294.770588299735,56.47713441140664,7318.943926281947,7316.771775435934,,
1558148820,7311.195999999998,7328.69330252893,7293.698697471066,68.8717110153118,7323.159284187965,7320.064714227949,,
1558148880,7312.824499999998,7332.971937057834,7292.677062942162,74.24734356552538,7327.296189458643,7323.510333288405,,
1558148940,7313.776999999997,7335.127509521823,7292.426490478171,71.07940096072382,7327.880792972429,7324.741370335426,,
1558149000,7315.124499999996,7338.459354414065,7291.789645585927,72.32661889955418,7330.5005286482865,7327.185510260887,,
1558149060,7316.235499999997,7340.690163079158,7291.780836920836,69.84334203655449,7331.170352432192,7328.368730202912,,
1558149120,7317.385999999996,7342.808825550019,7291.963174449973,69.9414443721545,7331.880234954795,7329.464567935598,,
1558149180,7318.439999999995,7343.657231368531,7293.222768631459,61.94458964976496,7330.346823303197,7328.979108394355,,
1558149240,7319.123999999996,7343.263851654352,7294.98414834564,54.22720512527203,7325.694548868798,7326.1815287511645,,7316.39
1558149300,7319.502999999997,7342.539202263747,7296.466797736247,43.631405522099556,7319.393032579199,7321.872300139795,,
1558149360,7319.832499999997,7342.03060980572,7297.634390194274,47.409896859427306,7316.028688386134,7319.078455664285,,
1558149420,7320.8934999999965,7341.496118407926,7300.290881592067,51.2514770652057,7318.462458924089,7320.023243294444,,
1558149480,7322.537999999998,7342.240147999368,7302.835852000628,57.4496644295303,7324.154972616059,7323.471411451234,7335.54,
1558149540,7323.3314999999975,7341.988500689724,7304.674499310271,49.546329392356434,7324.393315077373,7323.782208906516,,
1558149600,7324.747999999997,7343.123235737823,7306.372764262171,58.63375936535934,7328.7055433849155,7326.792829149512,,
1558149660,7325.912999999996,7345.407251892329,7306.418748107662,54.68765086414993,7332.903695589945,7330.0166448940645,,
1558149720,7327.446999999997,7347.7304006284,7307.1635993715945,54.32158847576416,7336.75246372663,7333.224057139829,,
1558149780,7328.851999999997,7351.056957815284,7306.647042184711,59.93853474769516,7340.868309151087,7336.752044442089,,
1558149840,7330.557499999997,7355.02431866915,7306.090681330845,59.260006048996864,7345.282206100725,7340.609367899402,,
1558149900,7331.352499999998,7356.206849508151,7306.498150491845,54.27015049395256,7344.108137400483,7340.865063921758,,
1558149960,7333.222999999998,7359.361514515027,7307.084485484969,59.03564634852354,7347.788758266989,7344.039494161367,,
1558150020,7334.643499999998,7363.368287956703,7305.918712043293,63.66293636211816,7351.859172177993,7347.586273236619,,
1558150080,7335.637499999999,7365.8353743587895,7305.439625641208,67.22222222222206,7353.05611478533,7349.3337680729255,,
1558150140,7337.636499999999,7371.113354706683,7304.1596452933145,76.51218265462609,7358.3807431902205,7353.710708501164,,
1558150200,7338.791499999999,7373.561829925925,7304.021170074074,69.80649288341617,7358.533828793481,7354.850551056461,,
1558150260,7340.2525,7376.342044702614,7304.162955297385,66.85393258426976,7359.599219195655,7356.3793174883585,,
1558150320,7341.6990000000005,7378.916676558606,7304.481323441395,63.05645240191765,7360.476146130437,7357.679469157612,,
1558150380,7343.147500000001,7380.257150823075,7306.037849176927,66.08900738310133,7359.067430753625,7357.361809344809,,
1558150440,7345.174000000001,7380.5157399863565,7309.832260013645,61.42540534235429,7358.351620502417,7357.263629490408,,
1558150500,7347.4955,7377.98813136183,7317.00286863817,56.97402293470656,7356.6410803349445,7356.365045159206,,
1558150560,7349.880500000001,7374.734717030731,7325.026282969271,57.28888372633323,7356.760720223297,7356.506146234938,,
1558150620,7351.454000000001,7372.994570681003,7329.913429318998,53.407460545193715,7356.107146815531,7356.127002627173,,7354.8
1558150680,7352.777,7373.434293958414,7332.119706041586,54.59629500174798,7358.071431210355,7357.432113154468,7362.0,
1558150740,7354.0895,7370.092328006657,7338.086671993343,55.547652916073915,7355.75428747357,7356.029421342365,,7351.12
1558150800,7354.715000000001,7368.825707393963,7340.604292606039,46.32525951557119,7353.782858315714,7354.653994377395,,
1558150860,7355.306000000001,7367.966576855577,7342.645423144426,45.132993774759235,7353.56190554381,7354.313106737974,,
1558150920,7355.572,7367.472976695882,7343.6710233041185,45.91249280368477,7352.297937029207,7353.303527462868,,
1558150980,7355.329,7367.962325852894,7342.695674147106,29.822562265993042,7349.611958019472,7351.289410248897,,
1558151040,7355.411,7368.0322951208045,7342.789704879196,47.53784860557751,7351.657972012981,7352.2806524158095,,
1558151100,7356.1015,7366.967195463009,7345.23580453699,44.87008660892742,7352.961981341988,7353.01161854563,,
1558151160,7356.125,7366.984061702226,7345.265938297774,44.45376741063957,7353.847987561326,7353.591258868823,7355.62,
1558151220,7355.880999999999,7366.591742074646,7345.170257925352,48.95583071520965,7354.27199170755,7353.930979120196,,
1558151280,7356.108499999999,7366.972881736962,7345.244118263036,52.64060356652945,7356.181327805034,7355.279650426819,,
1558151340,7355.7294999999995,7365.125567430474,7346.333432569525,57.339040485107546,7357.9375518700235,7356.650839220859,,
1558151400,7356.035000000001,7366.22100381329,7345.848996186712,57.124932783652824,7360.275034580016,7358.495097171779,,
1558151460,7355.956,7365.979237002093,7345.932762997907,54.581263915053455,7360.233356386678,7358.862853355828,,
1558151520,7355.9325,7365.895826172578,7345.969173827421,49.77272727272749,7360.742237591119,7359.506663721199,,
1558151580,7356.0845,7366.160341821961,7346.008658178039,59.20252309078604,7360.25815839408,7359.4585162276,,
1558151640,7356.1235,7366.218977413706,7346.028022586293,58.79194630872415,7359.405438929387,7359.067734843689,,
1558151700,7356.283,7366.285700898422,7346.280299101579,53.85155701240907,7358.406959286258,7358.4771271006475,,7356.41
1558151760,7356.110000000001,7366.179944859523,7346.040055140478,54.46365143263003,7356.784639524172,7357.379987744948,,
1558151820,7356.254500000001,7366.328235469821,7346.180764530181,66.46266829865289,7357.086426349448,7357.448879357182,,
1558151880,7356.071500000001,7365.833935578338,7346.309064421664,54.318106035345124,7357.504284232966,7357.646906166697,,
1558151940,7357.365500000002,7370.605753575254,7344.125246424749,72.10645760264057,7364.002856155311,7361.947593685209,7377.0,
1558152000,7358.059000000001,7371.090913702024,7345.027086297978,56.554853346297215,7363.905237436874,7362.33923953294,,
1558152060,7359.071000000001,7373.5510420179735,7344.590957982028,62.87044877222667,7367.0568249579155,7364.788297414509,,
1558152120,7360.974500000001,7379.694715332775,7342.254284667228,67.30052199850846,7373.984549971945,7369.9108979890625,,
1558152180,7363.512500000002,7386.053610863212,7340.971389136791,69.46733201810363,7380.989699981297,7375.486253991493,,
1558152240,7365.6500000000015,7392.740389051241,7338.5596109487615,69.46733201810363,7386.826466654198,7380.600419771162,,
1558152300,7367.776000000001,7398.025221929971,7337.526778070031,73.19638053313781,7390.580977769466,7384.486993155348,,
1558152360,7370.245500000002,7404.158568727654,7336.33243127235,74.83063497531285,7395.390651846312,7389.047661343048,,
1558152420,7372.506000000001,7408.156514959006,7336.855485040996,72.97872340425525,7397.037101230875,7391.554847711259,,
1558152480,7375.134500000002,7414.464681513628,7335.804318486375,77.44872436218108,7402.214734153918,7396.224881553201,,
1558152540,7378.147500000001,7422.032633257775,7334.262366742227,80.28756957328389,7408.713156102613,7401.888241208046,,
1558152600,7380.097,7424.966674250749,7335.227325749251,70.53789731051319,7407.122104068409,7402.344187606258,,
1558152660,7382.5005,7428.0164902382485,7336.984509761752,70.56907921517542,7407.48806937894,7403.649923693756,,
1558152720,7383.839,7428.350276820716,7339.327723179284,60.64002255586073,7401.168712919294,7400.289940650699,,
1558152780,7384.508499999999,7427.852559642765,7341.164440357233,48.44671364878482,7391.672475279531,7394.154398283877,,7372.68
1558152840,7385.120999999999,7427.19765130762,7343.044348692379,52.42801556420221,7384.431650186354,7388.775643109681,,
1558152900,7385.401999999999,7426.739902373384,7344.064097626614,45.53127711603703,7376.96443345757,7382.832166863085,,
1558152960,7385.497999999998,7426.5321509118,7344.463849088195,36.378933198721306,7369.796288971714,7376.749463115733,,
1558153020,7385.386999999998,7426.748581004087,7344.025418995909,32.306865992301894,7365.020859314476,7372.020693534459,,
1558153080,7385.312999999997,7426.883097603163,7343.742902396832,31.003649635036567,7362.300572876318,7368.651650526801,,
1558153140,7384.970499999998,7426.939940749691,7343.001059250304,38.59405617243623,7364.917048584212,7368.984617076401,,
1558153200,7385.413999999997,7426.6179678211965,7344.2100321787975,36.257309941520525,7367.4713657228085,7369.783591059423,,
1558153260,7384.327499999998,7427.945080171299,7340.709919828696,31.86354833904386,7362.190910481872,7365.749459712884,,
1558153320,7382.196999999998,7429.128841777533,7335.2651582224635,23.781342470020576,7356.537273654582,7361.189579776688,,
1558153380,7379.257,7430.022248411839,7328.49175158816,16.678357103889283,7349.758182436389,7355.636339826313,,
1558153440,7376.068499999999,7429.6758534920455,7322.461146507953,19.105437014552564,7344.748788290926,7350.990486531577,,
1558153500,7372.6175,7429.066879605935,7316.168120394065,15.098333186347858,7339.522525527285,7346.119267302337,,
1558153560,7369.152,7425.738148798003,7312.565851201997,23.671882786803565,7338.248350351523,7343.803874568484,,
1558153620,7366.392500000002,7421.950293095881,7310.834706904123,35.33858603066457,7340.545566901016,7344.100791331043,,
1558153680,7363.004500000001,7414.845444385083,7311.163555614919,36.26529720279758,7341.9670446006785,7344.258393257478,,
1558153740,7358.638500000003,7403.960184028272,7313.316815971733,35.30099978727968,7339.441363067119,7342.065416978038,,
1558153800,7354.794500000002,7396.862641452455,7312.726358547548,35.01793627347571,7335.314242044747,7338.730879871808,,
1558153860,7350.838000000002,7386.080229214405,7315.595770785598,36.373966942148726,7333.239494696498,7336.588462122517,,
1558153920,7347.586000000001,7380.079840971072,7315.09215902893,33.48183348183372,7329.989663130998,7333.677692761958,,
1558153980,7345.832000000002,7376.34952600859,7315.314473991414,34.01748011391598,7332.526442087333,7334.549316592634,,
1558154040,7344.465000000001,7372.80539965548,7316.124600344522,35.6479264438272,7335.887628058223,7336.340579572048,,
1558154100,7343.5005,7370.610171589396,7316.390828410605,44.682378274913134,7338.171752038816,7337.762673000481,7342.74,
1558154160,7342.629500000001,7369.235998988438,7316.023001011564,45.609964586640885,7338.127834692545,7337.824301222597,,
1558154220,7341.258500000001,7367.904890315441,7314.612109684561,45.08147254073651,7334.768556461697,7335.652234284242,,7328.05
1558154280,7340.746500000001,7366.509545974719,7314.983454025283,55.947973986993674,7338.719037641132,7338.08951555441,7346.62,
1558154340,7339.855000000001,7362.362185753156,7317.347814246847,61.626162616261645,7343.252691760756,7341.251845431208,,
1558154400,7339.039500000002,7357.343652505597,7320.735347494407,60.56931456171028,7347.5917945071715,7344.589213113161,,
1558154460,7339.339000000002,7358.677370801697,7320.000629198306,56.99394754539321,7350.934529671448,7347.484943532459,,
1558154520,7339.709000000001,7359.790825142486,7319.6271748575155,54.164891350660305,7351.4996864476325,7348.628289414134,,
1558154580,7341.0075000000015,7363.363659989463,7318.6513400105405,64.93548387096774,7355.056457631756,7351.637558433215,,
1558154640,7342.427000000001,7366.633549874834,7318.220450125167,70.8150542599861,7357.744305087837,7354.189212114723,,
1558154700,7343.780000000001,7367.867763217924,7319.692236782077,64.76304870058979,7357.206203391892,7354.620498311451,,
1558154760,7344.276,7368.069964205913,7320.482035794087,61.46750958648583,7353.344135594595,7352.620387575573,,
1558154820,7344.928499999999,7369.524448553852,7320.332551446146,60.842548709847115,7354.959423729731,7353.858079225445,,
1558154880,7345.443999999999,7370.458105831049,7320.4298941689485,56.725083324373955,7355.012949153153,7354.138506064235,,
1558154940,7346.3804999999975,7371.052199085997,7321.708800913998,55.470067453625795,7354.3819661021025,7353.912171383294,,
1558155000,7348.163499999998,7372.099406764359,7324.227593235637,62.36720785728632,7357.161310734736,7355.86946663145,,
1558155060,7351.433999999998,7381.48923224438,7321.3787677556165,77.32993337172019,7369.607540489824,7364.454029602239,,
1558155120,7354.860499999998,7387.051685112509,7322.6693148874865,71.52066742510482,7377.07836032655,7370.579800801741,,
1558155180,7357.843499999998,7394.100247771247,7321.586752228749,71.39592458579371,7383.805573551033,7376.50873395691,,
1558155240,7360.650499999999,7400.460094439961,7320.840905560037,70.70982839313598,7388.787049034023,7381.45123752204,,
1558155300,7362.8515,7403.353222003684,7322.349777996315,62.871024734982704,7388.111366022682,7382.6309625171425,,
1558155360,7365.4275,7405.838202008782,7325.016797991218,66.63363660931486,7388.594244015122,7384.170748624444,,
1558155420,7369.3935,7409.9277756974425,7328.859224302558,68.94701542588892,7394.852829343415,7389.326137819012,,
1558155480,7372.8679999999995,7416.941471481397,7328.794528518602,70.85071220587105,7401.93855289561,7395.278107192565,,
1558155540,7376.224499999999,7423.795117412989,7328.653882587009,75.65224436882215,7407.775701930407,7400.64963892755,,
